county,sub_county,date,acute_malnutrition_cases,severe_acute_malnutrition_cases,moderate_acute_malnutrition_cases,admission_rate,cure_rate,death_rate,default_rate,non_cured_rate,coverage_rate,population_under_5,nutrition_program_coverage,stunting_rate,wasting_rate,underweight_rate,exclusive_breastfeeding_rate,mmf_complementarity,mdd_diversity,micronutrient_supplementation_rate,water_access_pct,sanitation_access_pct,handwashing_facilities_pct,safe_disposal_sanitation_pct,basic_drinking_water_pct,hygiene_promotion_coverage,community_led_total_sanitation,school_wash_access,month,year,severe_acute_malnutrition_cases_lag_1,moderate_acute_malnutrition_cases_lag_1,admission_rate_lag_1,cure_rate_lag_1,death_rate_lag_1,default_rate_lag_1,non_cured_rate_lag_1,coverage_rate_lag_1,population_under_5_lag_1,nutrition_program_coverage_lag_1,stunting_rate_lag_1,wasting_rate_lag_1,underweight_rate_lag_1,exclusive_breastfeeding_rate_lag_1,mmf_complementarity_lag_1,mdd_diversity_lag_1,micronutrient_supplementation_rate_lag_1,water_access_pct_lag_1,sanitation_access_pct_lag_1,handwashing_facilities_pct_lag_1,safe_disposal_sanitation_pct_lag_1,basic_drinking_water_pct_lag_1,hygiene_promotion_coverage_lag_1,community_led_total_sanitation_lag_1,school_wash_access_lag_1,severe_acute_malnutrition_cases_lag_2,moderate_acute_malnutrition_cases_lag_2,admission_rate_lag_2,cure_rate_lag_2,death_rate_lag_2,default_rate_lag_2,non_cured_rate_lag_2,coverage_rate_lag_2,population_under_5_lag_2,nutrition_program_coverage_lag_2,stunting_rate_lag_2,wasting_rate_lag_2,underweight_rate_lag_2,exclusive_breastfeeding_rate_lag_2,mmf_complementarity_lag_2,mdd_diversity_lag_2,micronutrient_supplementation_rate_lag_2,water_access_pct_lag_2,sanitation_access_pct_lag_2,handwashing_facilities_pct_lag_2,safe_disposal_sanitation_pct_lag_2,basic_drinking_water_pct_lag_2,hygiene_promotion_coverage_lag_2,community_led_total_sanitation_lag_2,school_wash_access_lag_2,severe_acute_malnutrition_cases_lag_3,moderate_acute_malnutrition_cases_lag_3,admission_rate_lag_3,cure_rate_lag_3,death_rate_lag_3,default_rate_lag_3,non_cured_rate_lag_3,coverage_rate_lag_3,population_under_5_lag_3,nutrition_program_coverage_lag_3,stunting_rate_lag_3,wasting_rate_lag_3,underweight_rate_lag_3,exclusive_breastfeeding_rate_lag_3,mmf_complementarity_lag_3,mdd_diversity_lag_3,micronutrient_supplementation_rate_lag_3,water_access_pct_lag_3,sanitation_access_pct_lag_3,handwashing_facilities_pct_lag_3,safe_disposal_sanitation_pct_lag_3,basic_drinking_water_pct_lag_3,hygiene_promotion_coverage_lag_3,community_led_total_sanitation_lag_3,school_wash_access_lag_3,acute_malnutrition_cases_lag_1,acute_malnutrition_cases_lag_2,acute_malnutrition_cases_lag_3
Nakuru,Nakuru Town East,2025-08-01 23:22:43.086192,61,12,49,4.941824140328441,76.36994334893177,2.6043864577996327,5.330920180240599,1.0958676185184837,83.17590402102188,14931,51.70434812435534,44.48992001906767,15.891967730328169,20.533727087545984,46.55629200865023,72.90616249747686,78.81291039889238,87.87560316874357,84.37074574691951,39.68735141227468,79.11031916386955,89.54480791741099,48.5827528834155,70.39274228138453,68.91360043562682,44.37749373821017,8,2025,16.0,51.0,3.373063567826006,75.88619600978514,1.9178398906704135,7.7166033629053405,1.54685106337249,51.90037943263668,4475.0,58.6778082352616,29.2823369358823,12.068388489204512,27.396275701085777,56.37881351102797,66.77809142912838,54.184079601327454,80.13061167755296,82.56502537811159,47.6489411511552,81.66172701897938,72.75944863806964,65.01909597034154,28.887073146165516,51.66864859634715,56.61384892514205,10.0,90.0,3.453901227313008,84.41732598114916,2.0449520594643493,9.448280768428566,4.925768874271762,55.40228986372519,7258.0,84.99276649510004,26.44596890889257,15.533609630198857,23.23466238038495,28.944232349851347,32.75466577042017,67.35669576294191,74.69282386499937,84.47669183477788,87.5312014096786,82.2997019774371,78.76064551795118,69.16230350391785,79.47450705122078,64.86467098525685,60.12235908660196,18.0,71.0,0.8558372282407034,81.18465405158203,4.487920229084048,2.39961254496615,4.894265694237214,63.572767261953445,14758.0,30.84928891744273,21.60006405081709,19.35038198183609,16.72312636613313,26.46550014467324,46.58780679077415,58.30684762691073,83.0355331832106,60.74632276369788,94.71835246851056,34.323585151916696,76.43252042074536,55.21813701714367,53.96487896962266,36.96121849636816,37.147723639616366,67.0,101.0,90.0
Nakuru,Nakuru Town East,2025-09-01 23:22:43.086192,66,15,50,1.9743019875972416,71.27312388164331,1.658659472614414,9.280222205578774,3.1786508668062536,49.25644419887589,14129,36.13021824752356,27.381294546994337,13.561702312811274,12.626299036708382,20.912168104874777,59.73791845144118,55.774566096446506,41.42933419969753,44.74275220624149,79.6192045565146,45.50652648664024,69.32224457426648,81.63434213728611,63.15102833533819,53.005846548282285,69.47157835355023,9,2025,12.0,49.0,4.941824140328441,76.36994334893177,2.6043864577996327,5.330920180240599,1.0958676185184837,83.17590402102188,14931.0,51.70434812435534,44.48992001906767,15.891967730328169,20.533727087545984,46.55629200865023,72.90616249747686,78.81291039889238,87.87560316874357,84.37074574691951,39.68735141227468,79.11031916386955,89.54480791741099,48.5827528834155,70.39274228138453,68.91360043562682,44.37749373821017,16.0,51.0,3.373063567826006,75.88619600978514,1.9178398906704135,7.7166033629053405,1.54685106337249,51.90037943263668,4475.0,58.6778082352616,29.2823369358823,12.068388489204512,27.396275701085777,56.37881351102797,66.77809142912838,54.184079601327454,80.13061167755296,82.56502537811159,47.6489411511552,81.66172701897938,72.75944863806964,65.01909597034154,28.887073146165516,51.66864859634715,56.61384892514205,10.0,90.0,3.453901227313008,84.41732598114916,2.0449520594643493,9.448280768428566,4.925768874271762,55.40228986372519,7258.0,84.99276649510004,26.44596890889257,15.533609630198857,23.23466238038495,28.944232349851347,32.75466577042017,67.35669576294191,74.69282386499937,84.47669183477788,87.5312014096786,82.2997019774371,78.76064551795118,69.16230350391785,79.47450705122078,64.86467098525685,60.12235908660196,61.0,67.0,101.0
Nakuru,Nakuru Town East,2025-10-01 23:22:43.086192,59,13,45,1.3963065601243638,74.45457032045422,3.079743166420445,6.468206629253821,5.833586058778938,67.98095671697384,6500,61.34284495702231,41.98804609961326,20.852899886066943,27.508589540722216,29.2827931147977,49.614279486525625,46.62672217290749,49.87500849661495,61.07755069390056,67.82320287679559,51.62356215486325,69.40023542837358,93.0850678831622,68.1520158107573,54.03170572951172,59.20478786598246,10,2025,15.0,50.0,1.9743019875972416,71.27312388164331,1.658659472614414,9.280222205578774,3.1786508668062536,49.25644419887589,14129.0,36.13021824752356,27.381294546994337,13.561702312811274,12.626299036708382,20.912168104874777,59.73791845144118,55.774566096446506,41.42933419969753,44.74275220624149,79.6192045565146,45.50652648664024,69.32224457426648,81.63434213728611,63.15102833533819,53.005846548282285,69.47157835355023,12.0,49.0,4.941824140328441,76.36994334893177,2.6043864577996327,5.330920180240599,1.0958676185184837,83.17590402102188,14931.0,51.70434812435534,44.48992001906767,15.891967730328169,20.533727087545984,46.55629200865023,72.90616249747686,78.81291039889238,87.87560316874357,84.37074574691951,39.68735141227468,79.11031916386955,89.54480791741099,48.5827528834155,70.39274228138453,68.91360043562682,44.37749373821017,16.0,51.0,3.373063567826006,75.88619600978514,1.9178398906704135,7.7166033629053405,1.54685106337249,51.90037943263668,4475.0,58.6778082352616,29.2823369358823,12.068388489204512,27.396275701085777,56.37881351102797,66.77809142912838,54.184079601327454,80.13061167755296,82.56502537811159,47.6489411511552,81.66172701897938,72.75944863806964,65.01909597034154,28.887073146165516,51.66864859634715,56.61384892514205,66.0,61.0,67.0
Nakuru,Nakuru Town East,2025-11-01 23:22:43.086192,78,14,64,1.5907399779395894,88.16486699191663,1.9577641288899983,4.248458785397835,4.493505152158827,61.23409067749296,11781,55.24062380138028,38.35975838417532,18.13581065345377,10.270778645522329,37.59893899236808,52.784563402644,71.32622314793113,41.2317717994713,65.6285222787196,56.727690934266775,51.81437743334557,79.62284673764555,84.90063978491455,39.52103361316618,27.530580761477395,34.51380366808748,11,2025,13.0,45.0,1.3963065601243638,74.45457032045422,3.079743166420445,6.468206629253821,5.833586058778938,67.98095671697384,6500.0,61.34284495702231,41.98804609961326,20.852899886066943,27.508589540722216,29.2827931147977,49.614279486525625,46.62672217290749,49.87500849661495,61.07755069390056,67.82320287679559,51.62356215486325,69.40023542837358,93.0850678831622,68.1520158107573,54.03170572951172,59.20478786598246,15.0,50.0,1.9743019875972416,71.27312388164331,1.658659472614414,9.280222205578774,3.1786508668062536,49.25644419887589,14129.0,36.13021824752356,27.381294546994337,13.561702312811274,12.626299036708382,20.912168104874777,59.73791845144118,55.774566096446506,41.42933419969753,44.74275220624149,79.6192045565146,45.50652648664024,69.32224457426648,81.63434213728611,63.15102833533819,53.005846548282285,69.47157835355023,12.0,49.0,4.941824140328441,76.36994334893177,2.6043864577996327,5.330920180240599,1.0958676185184837,83.17590402102188,14931.0,51.70434812435534,44.48992001906767,15.891967730328169,20.533727087545984,46.55629200865023,72.90616249747686,78.81291039889238,87.87560316874357,84.37074574691951,39.68735141227468,79.11031916386955,89.54480791741099,48.5827528834155,70.39274228138453,68.91360043562682,44.37749373821017,59.0,66.0,61.0
Nakuru,Nakuru Town East,2025-12-01 23:22:43.086192,92,17,74,0.6250690712704112,93.98228669787623,4.405080018837982,9.904641201489902,6.641427239918095,68.33685778267552,10212,70.00613582103992,34.57938811336166,15.027215492602238,27.809792540588496,49.85556640068714,68.30635784665145,45.15489149178374,41.66339689990514,77.54446123819685,86.5276078343629,48.65184095067413,65.04539154838491,51.598771745141406,34.87781532504718,58.9492323787311,72.27100206294085,12,2025,14.0,64.0,1.5907399779395894,88.16486699191663,1.9577641288899983,4.248458785397835,4.493505152158827,61.23409067749296,11781.0,55.24062380138028,38.35975838417532,18.13581065345377,10.270778645522329,37.59893899236808,52.784563402644,71.32622314793113,41.2317717994713,65.6285222787196,56.727690934266775,51.81437743334557,79.62284673764555,84.90063978491455,39.52103361316618,27.530580761477395,34.51380366808748,13.0,45.0,1.3963065601243638,74.45457032045422,3.079743166420445,6.468206629253821,5.833586058778938,67.98095671697384,6500.0,61.34284495702231,41.98804609961326,20.852899886066943,27.508589540722216,29.2827931147977,49.614279486525625,46.62672217290749,49.87500849661495,61.07755069390056,67.82320287679559,51.62356215486325,69.40023542837358,93.0850678831622,68.1520158107573,54.03170572951172,59.20478786598246,15.0,50.0,1.9743019875972416,71.27312388164331,1.658659472614414,9.280222205578774,3.1786508668062536,49.25644419887589,14129.0,36.13021824752356,27.381294546994337,13.561702312811274,12.626299036708382,20.912168104874777,59.73791845144118,55.774566096446506,41.42933419969753,44.74275220624149,79.6192045565146,45.50652648664024,69.32224457426648,81.63434213728611,63.15102833533819,53.005846548282285,69.47157835355023,78.0,59.0,66.0
Nakuru,Nakuru Town East,2026-01-01 23:22:43.086192,96,12,84,2.001231286914717,94.769529930512,3.617202349143856,4.573649354346972,1.4163609515649962,84.59765100244515,2529,36.609547274666056,16.91968957262324,12.316648586713864,10.674072040389229,37.971078501356736,73.22211893162152,34.29098411954394,83.9623200160899,64.85611105460512,77.90819016972898,75.29807451606857,73.31615463557692,51.2436005487741,61.3854422071673,13.429965251269325,72.72618731092307,1,2026,17.0,74.0,0.6250690712704112,93.98228669787623,4.405080018837982,9.904641201489902,6.641427239918095,68.33685778267552,10212.0,70.00613582103992,34.57938811336166,15.027215492602238,27.809792540588496,49.85556640068714,68.30635784665145,45.15489149178374,41.66339689990514,77.54446123819685,86.5276078343629,48.65184095067413,65.04539154838491,51.598771745141406,34.87781532504718,58.9492323787311,72.27100206294085,14.0,64.0,1.5907399779395894,88.16486699191663,1.9577641288899983,4.248458785397835,4.493505152158827,61.23409067749296,11781.0,55.24062380138028,38.35975838417532,18.13581065345377,10.270778645522329,37.59893899236808,52.784563402644,71.32622314793113,41.2317717994713,65.6285222787196,56.727690934266775,51.81437743334557,79.62284673764555,84.90063978491455,39.52103361316618,27.530580761477395,34.51380366808748,13.0,45.0,1.3963065601243638,74.45457032045422,3.079743166420445,6.468206629253821,5.833586058778938,67.98095671697384,6500.0,61.34284495702231,41.98804609961326,20.852899886066943,27.508589540722216,29.2827931147977,49.614279486525625,46.62672217290749,49.87500849661495,61.07755069390056,67.82320287679559,51.62356215486325,69.40023542837358,93.0850678831622,68.1520158107573,54.03170572951172,59.20478786598246,92.0,78.0,59.0
Nakuru,Nakuru Town East,2026-02-01 23:22:43.086192,118,25,92,2.203589704299304,82.00580801454814,2.0829927002913267,3.695202542435816,1.4981957749898718,65.03353212434388,12517,55.01970338485288,36.27107478727,8.719365157577572,27.13161458980681,67.3357841726856,51.59806508667155,57.91742943544057,55.061178697038976,55.715432665550935,40.641139809067866,48.78037690387226,69.86856360248808,52.48919256520031,38.04034535614035,40.37455507651716,34.330273526253755,2,2026,12.0,84.0,2.001231286914717,94.769529930512,3.617202349143856,4.573649354346972,1.4163609515649962,84.59765100244515,2529.0,36.609547274666056,16.91968957262324,12.316648586713864,10.674072040389229,37.971078501356736,73.22211893162152,34.29098411954394,83.9623200160899,64.85611105460512,77.90819016972898,75.29807451606857,73.31615463557692,51.2436005487741,61.3854422071673,13.429965251269325,72.72618731092307,17.0,74.0,0.6250690712704112,93.98228669787623,4.405080018837982,9.904641201489902,6.641427239918095,68.33685778267552,10212.0,70.00613582103992,34.57938811336166,15.027215492602238,27.809792540588496,49.85556640068714,68.30635784665145,45.15489149178374,41.66339689990514,77.54446123819685,86.5276078343629,48.65184095067413,65.04539154838491,51.598771745141406,34.87781532504718,58.9492323787311,72.27100206294085,14.0,64.0,1.5907399779395894,88.16486699191663,1.9577641288899983,4.248458785397835,4.493505152158827,61.23409067749296,11781.0,55.24062380138028,38.35975838417532,18.13581065345377,10.270778645522329,37.59893899236808,52.784563402644,71.32622314793113,41.2317717994713,65.6285222787196,56.727690934266775,51.81437743334557,79.62284673764555,84.90063978491455,39.52103361316618,27.530580761477395,34.51380366808748,96.0,92.0,78.0
Nakuru,Nakuru Town West,2025-06-01 23:22:43.086192,292,52,240,2.503693093798546,79.49456111001398,3.213001019272741,9.762871784338827,1.1522186365515856,65.16626035262742,10838,94.76914866125804,34.05237177943678,9.888642993984124,19.97994290000248,45.1440379060069,43.77146068923153,80.16983616857468,65.15615228754801,67.19730438915107,38.23447739128669,82.67915257135995,89.0827323976678,76.61221714847947,37.94068259835871,68.33211597696419,60.39719033685947,6,2025,30.0,232.0,2.252549313446957,88.09025458776844,2.358138404287989,9.491203097202842,3.973020237181204,53.436193850112666,5921.0,93.82915700264266,39.9562837496066,15.743413070706506,28.019513305072454,54.66442097712063,61.5514259746025,48.558961187727846,79.1255715683402,60.36548172593578,39.554508310360376,26.84703537041977,56.28077631663848,85.68896200025242,65.38930862935564,58.44186909051448,55.20922709447973,51.0,254.0,4.412164582611402,76.43075532638585,3.0532232952212075,2.754996381798093,4.746042857424369,40.49740052691269,3509.0,72.35036769961242,39.5261969686142,12.356012797578204,17.926689774425018,69.23471636837462,53.56805977588986,59.24149231639957,71.11729736406122,69.6826899565861,48.11735142492599,29.62424634198845,52.334123522264505,81.46226330756454,28.40182347140204,63.72736341994554,63.81481451185462,36.0,242.0,4.883613666551956,85.7983325553688,2.5656673288928817,8.45694567130576,1.500362710438929,52.22074515881777,11851.0,67.31540973258757,28.86024933895056,18.757986776593505,29.455128973446303,27.58861001555361,55.38589179222776,60.782948020684586,79.47180343313488,55.20614809525032,54.92654911458884,39.8945450367385,86.45470283591452,87.51804595938859,56.74770051016148,62.54090744389261,48.06519278162878,262.0,305.0,279.0
Nakuru,Nakuru Town West,2025-07-01 23:22:43.086192,235,50,185,4.1590082977140055,77.20421670961582,4.369515894237948,4.979876696131067,1.8669480072011817,70.0392868817961,12916,38.01220844894644,43.21323592131581,5.043093851713188,31.144621790066232,60.75697897468362,73.41486705318995,53.118924209119896,58.52158482388848,89.87096739181263,43.71841035675135,66.07521705920246,76.15017211756711,50.23955604832582,71.03192921752364,65.49075739262658,54.79095338120912,7,2025,52.0,240.0,2.503693093798546,79.49456111001398,3.213001019272741,9.762871784338827,1.1522186365515856,65.16626035262742,10838.0,94.76914866125804,34.05237177943678,9.888642993984124,19.97994290000248,45.1440379060069,43.77146068923153,80.16983616857468,65.15615228754801,67.19730438915107,38.23447739128669,82.67915257135995,89.0827323976678,76.61221714847947,37.94068259835871,68.33211597696419,60.39719033685947,30.0,232.0,2.252549313446957,88.09025458776844,2.358138404287989,9.491203097202842,3.973020237181204,53.436193850112666,5921.0,93.82915700264266,39.9562837496066,15.743413070706506,28.019513305072454,54.66442097712063,61.5514259746025,48.558961187727846,79.1255715683402,60.36548172593578,39.554508310360376,26.84703537041977,56.28077631663848,85.68896200025242,65.38930862935564,58.44186909051448,55.20922709447973,51.0,254.0,4.412164582611402,76.43075532638585,3.0532232952212075,2.754996381798093,4.746042857424369,40.49740052691269,3509.0,72.35036769961242,39.5261969686142,12.356012797578204,17.926689774425018,69.23471636837462,53.56805977588986,59.24149231639957,71.11729736406122,69.6826899565861,48.11735142492599,29.62424634198845,52.334123522264505,81.46226330756454,28.40182347140204,63.72736341994554,63.81481451185462,292.0,262.0,305.0
Nakuru,Nakuru Town West,2025-08-01 23:22:43.086192,225,48,176,2.1095315656540787,89.61117677877361,1.3668023195211552,3.632152600191038,5.427670923459522,42.4445330387139,4953,79.03383415885324,39.80821523270328,16.714255451249986,19.40823681674923,28.82540489317725,65.39579449170878,59.796365460674,76.2453593679295,70.87659970311836,85.91071197602923,42.21359952996764,80.72008085463906,91.70528376201352,48.63029550164174,58.50516568839857,53.63305350367428,8,2025,50.0,185.0,4.1590082977140055,77.20421670961582,4.369515894237948,4.979876696131067,1.8669480072011817,70.0392868817961,12916.0,38.01220844894644,43.21323592131581,5.043093851713188,31.144621790066232,60.75697897468362,73.41486705318995,53.118924209119896,58.52158482388848,89.87096739181263,43.71841035675135,66.07521705920246,76.15017211756711,50.23955604832582,71.03192921752364,65.49075739262658,54.79095338120912,52.0,240.0,2.503693093798546,79.49456111001398,3.213001019272741,9.762871784338827,1.1522186365515856,65.16626035262742,10838.0,94.76914866125804,34.05237177943678,9.888642993984124,19.97994290000248,45.1440379060069,43.77146068923153,80.16983616857468,65.15615228754801,67.19730438915107,38.23447739128669,82.67915257135995,89.0827323976678,76.61221714847947,37.94068259835871,68.33211597696419,60.39719033685947,30.0,232.0,2.252549313446957,88.09025458776844,2.358138404287989,9.491203097202842,3.973020237181204,53.436193850112666,5921.0,93.82915700264266,39.9562837496066,15.743413070706506,28.019513305072454,54.66442097712063,61.5514259746025,48.558961187727846,79.1255715683402,60.36548172593578,39.554508310360376,26.84703537041977,56.28077631663848,85.68896200025242,65.38930862935564,58.44186909051448,55.20922709447973,235.0,292.0,262.0
Nakuru,Nakuru Town West,2025-09-01 23:22:43.086192,169,39,130,4.827222424984725,70.24960679740231,1.1513654029509026,7.991629136842202,5.08587344260777,41.69411615485313,6255,40.30580218204527,24.97471985719943,20.791906705689648,34.179682187957866,36.45434326770207,60.78767212211625,68.41897807907296,58.461376274047325,68.28785219022824,64.32523174068541,49.93718686168256,54.86852251582295,80.48829258412417,58.25887683198347,68.56416850231881,35.1017692665431,9,2025,48.0,176.0,2.1095315656540787,89.61117677877361,1.3668023195211552,3.632152600191038,5.427670923459522,42.4445330387139,4953.0,79.03383415885324,39.80821523270328,16.714255451249986,19.40823681674923,28.82540489317725,65.39579449170878,59.796365460674,76.2453593679295,70.87659970311836,85.91071197602923,42.21359952996764,80.72008085463906,91.70528376201352,48.63029550164174,58.50516568839857,53.63305350367428,50.0,185.0,4.1590082977140055,77.20421670961582,4.369515894237948,4.979876696131067,1.8669480072011817,70.0392868817961,12916.0,38.01220844894644,43.21323592131581,5.043093851713188,31.144621790066232,60.75697897468362,73.41486705318995,53.118924209119896,58.52158482388848,89.87096739181263,43.71841035675135,66.07521705920246,76.15017211756711,50.23955604832582,71.03192921752364,65.49075739262658,54.79095338120912,52.0,240.0,2.503693093798546,79.49456111001398,3.213001019272741,9.762871784338827,1.1522186365515856,65.16626035262742,10838.0,94.76914866125804,34.05237177943678,9.888642993984124,19.97994290000248,45.1440379060069,43.77146068923153,80.16983616857468,65.15615228754801,67.19730438915107,38.23447739128669,82.67915257135995,89.0827323976678,76.61221714847947,37.94068259835871,68.33211597696419,60.39719033685947,225.0,235.0,292.0
Nakuru,Nakuru Town West,2025-10-01 23:22:43.086192,178,38,139,3.96796105884417,87.16340986862747,4.731129035028342,9.620412336791324,1.6684941702065543,69.14543219107553,11530,74.63182652001906,38.00717541625247,8.649174427198872,23.01434242767236,40.49333783366909,59.68176986188631,83.79260300801083,84.10638985128372,76.10733431232396,50.35516389743224,52.40103331610276,47.41115347748308,83.16180768851495,45.356985724850674,33.20480793205607,48.76308385330569,10,2025,39.0,130.0,4.827222424984725,70.24960679740231,1.1513654029509026,7.991629136842202,5.08587344260777,41.69411615485313,6255.0,40.30580218204527,24.97471985719943,20.791906705689648,34.179682187957866,36.45434326770207,60.78767212211625,68.41897807907296,58.461376274047325,68.28785219022824,64.32523174068541,49.93718686168256,54.86852251582295,80.48829258412417,58.25887683198347,68.56416850231881,35.1017692665431,48.0,176.0,2.1095315656540787,89.61117677877361,1.3668023195211552,3.632152600191038,5.427670923459522,42.4445330387139,4953.0,79.03383415885324,39.80821523270328,16.714255451249986,19.40823681674923,28.82540489317725,65.39579449170878,59.796365460674,76.2453593679295,70.87659970311836,85.91071197602923,42.21359952996764,80.72008085463906,91.70528376201352,48.63029550164174,58.50516568839857,53.63305350367428,50.0,185.0,4.1590082977140055,77.20421670961582,4.369515894237948,4.979876696131067,1.8669480072011817,70.0392868817961,12916.0,38.01220844894644,43.21323592131581,5.043093851713188,31.144621790066232,60.75697897468362,73.41486705318995,53.118924209119896,58.52158482388848,89.87096739181263,43.71841035675135,66.07521705920246,76.15017211756711,50.23955604832582,71.03192921752364,65.49075739262658,54.79095338120912,169.0,225.0,235.0
Nakuru,Nakuru Town West,2025-11-01 23:22:43.086192,218,32,185,2.6569652893831908,70.99243166300414,4.6128029681253935,6.090426745577601,3.4279382267055167,54.56580703313611,5581,69.82822102145781,31.005930469644145,12.62467102290102,23.971249660239483,63.39631533482325,44.19990774646509,69.36026701253707,46.86545616881556,81.68758472647731,56.10423085992775,44.10488265078239,50.39690342749706,56.8869179808721,60.81981748286764,34.63803202748652,56.65876117944377,11,2025,38.0,139.0,3.96796105884417,87.16340986862747,4.731129035028342,9.620412336791324,1.6684941702065543,69.14543219107553,11530.0,74.63182652001906,38.00717541625247,8.649174427198872,23.01434242767236,40.49333783366909,59.68176986188631,83.79260300801083,84.10638985128372,76.10733431232396,50.35516389743224,52.40103331610276,47.41115347748308,83.16180768851495,45.356985724850674,33.20480793205607,48.76308385330569,39.0,130.0,4.827222424984725,70.24960679740231,1.1513654029509026,7.991629136842202,5.08587344260777,41.69411615485313,6255.0,40.30580218204527,24.97471985719943,20.791906705689648,34.179682187957866,36.45434326770207,60.78767212211625,68.41897807907296,58.461376274047325,68.28785219022824,64.32523174068541,49.93718686168256,54.86852251582295,80.48829258412417,58.25887683198347,68.56416850231881,35.1017692665431,48.0,176.0,2.1095315656540787,89.61117677877361,1.3668023195211552,3.632152600191038,5.427670923459522,42.4445330387139,4953.0,79.03383415885324,39.80821523270328,16.714255451249986,19.40823681674923,28.82540489317725,65.39579449170878,59.796365460674,76.2453593679295,70.87659970311836,85.91071197602923,42.21359952996764,80.72008085463906,91.70528376201352,48.63029550164174,58.50516568839857,53.63305350367428,178.0,169.0,225.0
Nakuru,Nakuru Town West,2025-12-01 23:22:43.086192,290,47,243,1.8431873171472075,83.04161283484903,3.842072801191936,2.822647233991914,6.541881535593535,60.275688125581325,7319,58.0935265943735,34.85239619687172,16.62828327429253,21.285046896857217,25.696757597561096,78.51716705608459,40.39190908817399,52.73273067697157,78.44851346708742,91.29300701967252,39.12723080397445,57.75506424257621,87.62156752921746,77.79933088822851,20.334910522870995,70.75348081351484,12,2025,32.0,185.0,2.6569652893831908,70.99243166300414,4.6128029681253935,6.090426745577601,3.4279382267055167,54.56580703313611,5581.0,69.82822102145781,31.005930469644145,12.62467102290102,23.971249660239483,63.39631533482325,44.19990774646509,69.36026701253707,46.86545616881556,81.68758472647731,56.10423085992775,44.10488265078239,50.39690342749706,56.8869179808721,60.81981748286764,34.63803202748652,56.65876117944377,38.0,139.0,3.96796105884417,87.16340986862747,4.731129035028342,9.620412336791324,1.6684941702065543,69.14543219107553,11530.0,74.63182652001906,38.00717541625247,8.649174427198872,23.01434242767236,40.49333783366909,59.68176986188631,83.79260300801083,84.10638985128372,76.10733431232396,50.35516389743224,52.40103331610276,47.41115347748308,83.16180768851495,45.356985724850674,33.20480793205607,48.76308385330569,39.0,130.0,4.827222424984725,70.24960679740231,1.1513654029509026,7.991629136842202,5.08587344260777,41.69411615485313,6255.0,40.30580218204527,24.97471985719943,20.791906705689648,34.179682187957866,36.45434326770207,60.78767212211625,68.41897807907296,58.461376274047325,68.28785219022824,64.32523174068541,49.93718686168256,54.86852251582295,80.48829258412417,58.25887683198347,68.56416850231881,35.1017692665431,218.0,178.0,169.0
Nakuru,Nakuru Town West,2026-01-01 23:22:43.086192,300,61,238,3.690863372556632,70.37003384421313,3.287752222368437,2.355713048198762,5.672858451631415,83.78312274703961,4313,58.3712338910712,44.4280244492436,5.480527527269676,29.32081124689829,34.81712920792645,44.72185438630128,80.93390957006406,48.664383321687765,66.63976879345998,89.45789730384143,35.82293009283832,55.266320856667306,68.41215899821759,60.32808345435102,50.16193152041159,80.38400220490864,1,2026,47.0,243.0,1.8431873171472075,83.04161283484903,3.842072801191936,2.822647233991914,6.541881535593535,60.275688125581325,7319.0,58.0935265943735,34.85239619687172,16.62828327429253,21.285046896857217,25.696757597561096,78.51716705608459,40.39190908817399,52.73273067697157,78.44851346708742,91.29300701967252,39.12723080397445,57.75506424257621,87.62156752921746,77.79933088822851,20.334910522870995,70.75348081351484,32.0,185.0,2.6569652893831908,70.99243166300414,4.6128029681253935,6.090426745577601,3.4279382267055167,54.56580703313611,5581.0,69.82822102145781,31.005930469644145,12.62467102290102,23.971249660239483,63.39631533482325,44.19990774646509,69.36026701253707,46.86545616881556,81.68758472647731,56.10423085992775,44.10488265078239,50.39690342749706,56.8869179808721,60.81981748286764,34.63803202748652,56.65876117944377,38.0,139.0,3.96796105884417,87.16340986862747,4.731129035028342,9.620412336791324,1.6684941702065543,69.14543219107553,11530.0,74.63182652001906,38.00717541625247,8.649174427198872,23.01434242767236,40.49333783366909,59.68176986188631,83.79260300801083,84.10638985128372,76.10733431232396,50.35516389743224,52.40103331610276,47.41115347748308,83.16180768851495,45.356985724850674,33.20480793205607,48.76308385330569,290.0,218.0,178.0
